,trade Id,Time,Stock symbol,Company,Price,Quantity,Total Amount ($),Stock/Option,Strike Price,Option type,Action,Option Expire Date,ticker,long/short,Date
87,4.027592085099684e+17,01/12/2021 12:06:49 EST,PLTR,Palantir Technologies Inc.,0.10,4,40.00,OPTION,29.00,call,SELL,2021-01-15,950172475.0,short,2021-01-12
88,4.027561021833011e+17,01/12/2021 11:54:28 EST,BEKE,KE Holdings Inc.,0.31,1,31.00,OPTION,70.00,call,SELL,2021-01-15,950169866.0,short,2021-01-12
89,4.0275597564954214e+17,01/12/2021 11:53:58 EST,UBER,Uber,1.27,1,127.00,OPTION,58.00,call,SELL,2021-01-15,950121423.0,short,2021-01-12
90,4.027553240602419e+17,01/12/2021 11:51:39 EST,IIPR,Innovative Indl,182.98,5,914.90,STOCK,,,BUY,,925174192.0,long,2021-01-12
91,4.027541183404114e+17,01/12/2021 11:46:36 EST,IIPR,Innovative Indl,184.33,5,921.67,STOCK,,,BUY,,925174192.0,long,2021-01-12
92,4.027514809872425e+17,01/12/2021 11:36:07 EST,PLTR,Palantir Technologies Inc.,1.40,1,140.00,OPTION,26.00,call,SELL,2021-01-22,950172475.0,short,2021-01-12
93,4.02751425043628e+17,01/12/2021 11:35:53 EST,PLTR,Palantir Technologies Inc.,1.32,1,132.00,OPTION,26.00,put,BUY,2021-01-22,950172475.0,short,2021-01-12
94,4.0273779939823206e+17,01/12/2021 10:41:45 EST,RKT,Rocket Companies,0.82,10,820.00,OPTION,19.50,call,SELL,2021-01-22,950168855.0,short,2021-01-12
95,4.0273741644578e+17,01/12/2021 10:40:21 EST,PLTR,Palantir Technologies Inc.,1.37,1,137.00,OPTION,26.00,call,BUY,2021-01-22,950172475.0,long,2021-01-12
96,4.027373694653112e+17,01/12/2021 10:40:24 EST,PLTR,Palantir Technologies Inc.,1.37,1,137.00,OPTION,26.00,put,SELL,2021-01-22,950172475.0,long,2021-01-12
97,4.027322680466104e+17,01/12/2021 10:19:46 EST,TDOC,TELADOC HEALTH,2.96,1,296.00,OPTION,235.00,call,BUY,2021-01-15,913254759.0,long,2021-01-12
98,4.0271373981771366e+17,01/12/2021 09:30:00 EST,UVXY,ProShares Ultra VIX Short-Term Futures,10.75,100,1075.00,STOCK,,,BUY,,913424717.0,long,2021-01-12
99,4.0245221230484275e+17,01/11/2021 15:47:04 EST,NIO,NIO Inc.,0.86,1,86.00,OPTION,57.00,put,SELL,2021-01-15,950076017.0,long,2021-01-11
100,4.0245210049734656e+17,01/11/2021 15:46:28 EST,NIO,NIO Inc.,0.14,1,14.00,OPTION,50.00,put,BUY,2021-01-15,950076017.0,short,2021-01-11
101,4.0244767548563866e+17,01/11/2021 15:28:54 EST,TDOC,TELADOC HEALTH,1.27,1,127.00,OPTION,235.00,call,SELL,2021-01-15,913254759.0,short,2021-01-11
102,4.0237546769025024e+17,01/11/2021 10:41:58 EST,AMZN,Amazon.com,3142.64,1,3142.64,STOCK,,,BUY,,913256180.0,long,2021-01-11
103,4.023718097873879e+17,01/11/2021 10:27:26 EST,NIO,NIO Inc.,0.85,1,85.00,OPTION,57.00,put,SELL,2021-01-15,950076017.0,long,2021-01-11
104,4.0236940143477965e+17,01/11/2021 10:17:58 EST,UVXY,ProShares Ultra VIX Short-Term Futures,10.70,100,1070.00,STOCK,,,SELL,,913424717.0,short,2021-01-11
105,4.0236424865685094e+17,01/11/2021 09:57:22 EST,UVXY,ProShares Ultra VIX Short-Term Futures,10.61,100,1061.00,STOCK,,,SELL,,913424717.0,short,2021-01-11
106,4.013677247747236e+17,01/08/2021 15:57:34 EST,PLTR,Palantir Technologies Inc.,0.70,2,140.00,OPTION,26.00,call,SELL,2021-01-15,950172475.0,short,2021-01-08
107,4.013623903666176e+17,01/08/2021 15:36:41 EST,NIO,NIO Inc.,2.11,1,211.00,OPTION,55.00,put,SELL,2021-01-15,950076017.0,long,2021-01-08
108,4.013604071277691e+17,01/08/2021 15:28:29 EST,PLTR,Palantir Technologies Inc.,0.77,2,154.00,OPTION,26.00,call,BUY,2021-01-15,950172475.0,long,2021-01-08
109,4.013584111507702e+17,01/08/2021 15:20:33 EST,PLTR,Palantir Technologies Inc.,0.84,3,252.00,OPTION,26.00,call,SELL,2021-01-15,950172475.0,short,2021-01-08
110,4.013582663843553e+17,01/08/2021 15:20:23 EST,RKT,Rocket Companies,0.76,5,380.00,OPTION,20.00,call,SELL,2021-01-22,950168855.0,short,2021-01-08
111,4.013573988554506e+17,01/08/2021 15:16:31 EST,PLTR,Palantir Technologies Inc.,0.84,2,168.00,OPTION,26.00,call,SELL,2021-01-15,950172475.0,short,2021-01-08
112,4.0134405069685555e+17,01/08/2021 14:23:39 EST,PLTR,Palantir Technologies Inc.,0.72,5,360.00,OPTION,26.00,call,BUY,2021-01-15,950172475.0,long,2021-01-08
113,4.01330007923884e+17,01/08/2021 13:27:41 EST,UBER,Uber,0.44,1,44.00,OPTION,53.00,call,BUY,2021-01-08,950121423.0,long,2021-01-08
114,4.012971569604813e+17,01/08/2021 11:17:09 EST,JD,JD.com,2.26,3,678.00,OPTION,90.00,call,SELL,2021-01-15,913255864.0,short,2021-01-08
115,4.012921345582121e+17,01/08/2021 10:57:11 EST,PLTR,Palantir Technologies Inc.,0.11,3,33.00,OPTION,26.50,call,SELL,2021-01-08,950172475.0,short,2021-01-08
116,4.0128953110768435e+17,01/08/2021 10:46:51 EST,JD,JD.com,1.54,2,308.00,OPTION,90.00,call,SELL,2021-01-15,913255864.0,short,2021-01-08
117,4.0128558813476864e+17,01/08/2021 10:31:10 EST,TTCF,"Tattooed Chef, Inc.",0.75,2,150.00,OPTION,22.50,put,SELL,2021-01-15,950102446.0,long,2021-01-08
118,4.01284281810432e+17,01/08/2021 10:25:59 EST,TDOC,TELADOC HEALTH,0.23,1,23.00,OPTION,240.00,call,SELL,2021-01-08,913254759.0,short,2021-01-08
119,4.012835400519434e+17,01/08/2021 10:23:02 EST,JD,JD.com,1.38,5,690.00,OPTION,90.00,call,BUY,2021-01-15,913255864.0,long,2021-01-08
120,4.012815521489592e+17,01/08/2021 10:15:08 EST,UVXY,ProShares Ultra VIX Short-Term Futures,0.05,2,10.00,OPTION,11.00,call,SELL,2021-01-08,913424717.0,short,2021-01-08
121,4.012776219686666e+17,01/08/2021 09:59:36 EST,UVXY,ProShares Ultra VIX Short-Term Futures,10.19,50,509.50,STOCK,,,BUY,,913424717.0,long,2021-01-08
122,4.0127594367248384e+17,01/08/2021 09:52:51 EST,PLTR,Palantir Technologies Inc.,0.57,3,171.00,OPTION,25.50,call,SELL,2021-01-08,950172475.0,short,2021-01-08
123,4.012758369022198e+17,01/08/2021 09:52:26 EST,TDOC,TELADOC HEALTH,7.99,1,799.00,OPTION,235.00,call,BUY,2021-01-15,913254759.0,long,2021-01-08
124,4.012738743035044e+17,01/08/2021 09:44:38 EST,RUN,Sunrun,2.65,1,265.00,OPTION,90.00,put,SELL,2021-01-15,913256036.0,long,2021-01-08
125,4.0127293258153165e+17,01/08/2021 09:40:53 EST,RUN,Sunrun,90.83,100,9083.00,STOCK,,,SELL,,913256036.0,short,2021-01-08
126,4.012728932935393e+17,01/08/2021 09:40:44 EST,RUN,Sunrun,1.37,1,137.00,OPTION,100.00,call,BUY,2021-01-15,913256036.0,long,2021-01-08
127,4.012723816094556e+17,01/08/2021 09:38:57 EST,BEKE,KE Holdings Inc.,2.50,1,250.00,OPTION,65.00,call,BUY,2021-01-15,950169866.0,long,2021-01-08
128,4.012709755990794e+17,01/08/2021 09:38:09 EST,JD,JD.com,1.20,1,120.00,OPTION,90.00,call,BUY,2021-01-08,913255864.0,long,2021-01-08
129,4.012704700260106e+17,01/08/2021 09:31:07 EST,PLTR,Palantir Technologies Inc.,0.43,3,129.00,OPTION,25.50,call,BUY,2021-01-08,950172475.0,long,2021-01-08
130,4.012703984628777e+17,01/08/2021 09:30:50 EST,PLTR,Palantir Technologies Inc.,0.47,3,141.00,OPTION,25.50,call,BUY,2021-01-08,950172475.0,long,2021-01-08
131,4.0101539735832166e+17,01/07/2021 16:37:31 EST,UVXY,ProShares Ultra VIX Short-Term Futures,10.34,50,517.00,STOCK,,,BUY,,913424717.0,long,2021-01-07
132,4.0098769596431155e+17,01/07/2021 14:47:27 EST,RUN,Sunrun,3.60,1,360.00,OPTION,90.00,put,BUY,2021-01-15,913256036.0,short,2021-01-07
133,4.009830585992274e+17,01/07/2021 14:29:02 EST,JD,JD.com,0.37,1,37.00,OPTION,90.00,call,SELL,2021-01-08,913255864.0,short,2021-01-07
134,4.009799862757171e+17,01/07/2021 14:16:49 EST,UVXY,ProShares Ultra VIX Short-Term Futures,10.70,100,1069.97,STOCK,,,BUY,,913424717.0,long,2021-01-07
135,4.009786519123804e+17,01/07/2021 14:11:31 EST,TIGR,UP Fintech Holding,9.26,500,4630.00,STOCK,,,SELL,,925306034.0,short,2021-01-07
136,4.0097862407059866e+17,01/07/2021 14:11:25 EST,TIGR,UP Fintech Holding,0.45,5,225.00,OPTION,10.00,call,BUY,2021-01-15,925306034.0,long,2021-01-07
137,4.0097187325026304e+17,01/07/2021 13:45:17 EST,TIGR,UP Fintech Holding,9.38,100,938.00,STOCK,,,SELL,,925306034.0,short,2021-01-07
138,4.0095670498187264e+17,01/07/2021 12:44:19 EST,IIPR,Innovative Indl,171.66,5,858.32,STOCK,,,BUY,,925174192.0,long,2021-01-07
139,4.0092981699342336e+17,01/07/2021 10:57:28 EST,PLTR,Palantir Technologies Inc.,0.67,1,67.00,OPTION,23.50,put,SELL,2021-01-15,950172475.0,long,2021-01-07
140,4.009289113718456e+17,01/07/2021 10:53:53 EST,PLTR,Palantir Technologies Inc.,1.17,1,117.00,OPTION,23.50,call,BUY,2021-01-08,950172475.0,long,2021-01-07
141,4.0092852540360294e+17,01/07/2021 10:52:20 EST,TIGR,UP Fintech Holding,9.66,100,966.00,STOCK,,,SELL,,925306034.0,short,2021-01-07
142,4.009237183034081e+17,01/07/2021 10:33:14 EST,JD,JD.com,86.20,10,862.00,STOCK,,,BUY,,913255864.0,long,2021-01-07
143,4.009191999139103e+17,01/07/2021 10:15:16 EST,JD,JD.com,87.09,10,870.90,STOCK,,,BUY,,913255864.0,long,2021-01-07
144,4.009168269361398e+17,01/07/2021 10:05:51 EST,TDOC,TELADOC HEALTH,2.00,1,200.00,OPTION,235.00,call,SELL,2021-01-15,913254759.0,short,2021-01-07
145,4.009115226725089e+17,01/07/2021 09:44:46 EST,SQQQ,ProShares UltraPro Short QQQ,15.39,150,2308.50,STOCK,,,SELL,,913244796.0,short,2021-01-07
146,4.00909638138069e+17,01/07/2021 09:37:18 EST,TDOC,TELADOC HEALTH,4.00,1,400.00,OPTION,212.50,call,BUY,2021-01-08,913254759.0,long,2021-01-07
147,4.006346443971379e+17,01/06/2021 15:25:34 EST,RKT,Rocket Companies,19.29,200,3858.00,STOCK,,,SELL,,950168855.0,short,2021-01-06
148,4.006345523279626e+17,01/06/2021 15:24:11 EST,TIGR,UP Fintech Holding,0.40,5,200.00,OPTION,10.00,call,SELL,2021-01-15,925306034.0,short,2021-01-06
149,4.0063445576247296e+17,01/06/2021 15:23:48 EST,PLTR,Palantir Technologies Inc.,0.57,1,57.00,OPTION,23.50,call,SELL,2021-01-08,950172475.0,short,2021-01-06
150,4.006321419327611e+17,01/06/2021 15:14:37 EST,NVDA,Nvidia,514.23,5,2571.15,STOCK,,,BUY,,913257561.0,long,2021-01-06
151,4.0062017138919424e+17,01/06/2021 14:27:03 EST,RUN,Sunrun,0.75,1,75.00,OPTION,100.00,call,SELL,2021-01-15,913256036.0,short,2021-01-06
152,4.0062008670612685e+17,01/06/2021 14:55:13 EST,TDOC,TELADOC HEALTH,0.80,1,80.00,OPTION,212.50,call,SELL,2021-01-08,913254759.0,short,2021-01-06
153,4.0061993080387994e+17,01/06/2021 14:26:05 EST,SQQQ,ProShares UltraPro Short QQQ,0.51,1,51.00,OPTION,15.50,call,BUY,2021-01-08,913244796.0,long,2021-01-06
154,4.005847364703191e+17,01/06/2021 12:06:14 EST,SQQQ,ProShares UltraPro Short QQQ,0.30,1,30.00,OPTION,15.50,call,SELL,2021-01-08,913244796.0,short,2021-01-06
155,4.0057842998616064e+17,01/06/2021 11:41:11 EST,UBER,Uber,0.82,1,82.00,OPTION,53.00,call,SELL,2021-01-08,950121423.0,short,2021-01-06
156,4.005778826671964e+17,01/06/2021 11:39:00 EST,SQQQ,ProShares UltraPro Short QQQ,15.64,150,2345.25,STOCK,,,BUY,,913244796.0,long,2021-01-06
157,4.00575028095189e+17,01/06/2021 12:14:55 EST,TIGR,UP Fintech Holding,9.35,100,935.00,STOCK,,,BUY,,925306034.0,long,2021-01-06
158,4.005734802040914e+17,01/06/2021 11:21:58 EST,TIGR,UP Fintech Holding,9.44,100,944.00,STOCK,,,BUY,,925306034.0,long,2021-01-06
159,4.005720227841188e+17,01/06/2021 11:16:36 EST,LU,Lufax Holding Ltd,13.67,300,4101.00,STOCK,,,SELL,,950176591.0,short,2021-01-06
160,4.00568958706561e+17,01/06/2021 11:03:33 EST,TIGR,UP Fintech Holding,9.69,50,484.50,STOCK,,,BUY,,925306034.0,long,2021-01-06
161,4.005680241612022e+17,01/06/2021 10:59:50 EST,TIGR,UP Fintech Holding,9.70,50,485.00,STOCK,,,BUY,,925306034.0,long,2021-01-06
162,4.0056432300662374e+17,01/06/2021 10:45:15 EST,PLTR,Palantir Technologies Inc.,0.23,3,69.00,OPTION,25.50,call,SELL,2021-01-08,950172475.0,short,2021-01-06
163,4.005641236345979e+17,01/06/2021 10:44:28 EST,TIGR,UP Fintech Holding,9.87,100,987.00,STOCK,,,SELL,,925306034.0,short,2021-01-06
164,4.005640776272036e+17,01/06/2021 10:44:09 EST,JD,JD.com,91.11,5,455.57,STOCK,,,SELL,,913255864.0,short,2021-01-06
165,4.005634654895391e+17,01/06/2021 10:41:43 EST,RKT,Rocket Companies,0.69,5,345.00,OPTION,20.00,call,BUY,2021-01-22,950168855.0,long,2021-01-06
166,4.0055865428739686e+17,01/06/2021 10:22:36 EST,JD,JD.com,90.61,5,453.05,STOCK,,,BUY,,913255864.0,long,2021-01-06
167,4.0026074917329306e+17,01/05/2021 14:38:50 EST,TIGR,UP Fintech Holding,9.66,100,966.47,STOCK,,,SELL,,925306034.0,short,2021-01-05
168,4.002595684767048e+17,01/05/2021 14:34:08 EST,UBER,Uber,1.80,1,180.00,OPTION,52.50,call,BUY,2021-01-08,950121423.0,long,2021-01-05
169,4.002591028124795e+17,01/05/2021 14:32:17 EST,RKT,Rocket Companies,1.14,10,1140.00,OPTION,19.50,call,BUY,2021-01-22,950168855.0,long,2021-01-05
170,4.002297796111524e+17,01/05/2021 12:35:46 EST,RKT,Rocket Companies,19.98,100,1997.89,STOCK,,,BUY,,950168855.0,long,2021-01-05
171,4.002296935440671e+17,01/05/2021 12:36:22 EST,RKT,Rocket Companies,19.95,100,1995.00,STOCK,,,BUY,,950168855.0,long,2021-01-05
172,4.002262966695035e+17,01/05/2021 12:22:28 EST,NIO,NIO Inc.,2.50,1,250.00,OPTION,50.00,put,SELL,2021-01-15,950076017.0,long,2021-01-05
173,4.0022340082970214e+17,01/05/2021 12:10:25 EST,TIGR,UP Fintech Holding,9.37,100,937.11,STOCK,,,SELL,,925306034.0,short,2021-01-05
174,4.00202198744662e+17,01/05/2021 10:46:11 EST,AMZN,Amazon.com,3192.68,1,3192.68,STOCK,,,SELL,,913256180.0,short,2021-01-05
175,4.0020129100497715e+17,01/05/2021 10:42:34 EST,TIGR,UP Fintech Holding,9.13,100,913.00,STOCK,,,SELL,,925306034.0,short,2021-01-05
176,3.9991273392912794e+17,01/04/2021 15:35:56 EST,UBER,Uber,50.94,50,2547.00,STOCK,,,SELL,,950121423.0,short,2021-01-04
177,3.9988924389749146e+17,01/04/2021 14:02:45 EST,TDOC,TELADOC HEALTH,9.40,1,940.00,OPTION,197.50,call,BUY,2021-01-15,913254759.0,long,2021-01-04
178,3.9988850202986496e+17,01/04/2021 13:59:39 EST,AMZN,Amazon.com,3188.36,1,3188.36,STOCK,,,BUY,,913256180.0,long,2021-01-04
179,3.998869928312013e+17,01/04/2021 13:53:39 EST,NIO,NIO Inc.,1.23,1,123.00,OPTION,50.00,put,SELL,2021-01-08,950076017.0,long,2021-01-04
180,3.998854187257897e+17,01/04/2021 13:49:59 EST,HYLN,Hyliion Holdings Corporation,15.49,100,1549.00,STOCK,,,SELL,,950122538.0,short,2021-01-04
181,3.998852179193037e+17,01/04/2021 13:46:58 EST,HYLN,Hyliion Holdings Corporation,15.48,100,1548.00,STOCK,,,SELL,,950122538.0,short,2021-01-04
182,3.998850419639583e+17,01/04/2021 13:45:54 EST,HYLN,Hyliion Holdings Corporation,0.05,2,10.00,OPTION,20.00,call,BUY,2021-01-08,950122538.0,long,2021-01-04
183,3.998849821364265e+17,01/04/2021 13:45:40 EST,HYLN,Hyliion Holdings Corporation,14.58,1,1458.00,OPTION,30.00,put,BUY,2021-01-15,950122538.0,short,2021-01-04
184,3.9987516317856154e+17,01/04/2021 13:06:38 EST,TIGR,UP Fintech Holding,8.33,100,833.47,STOCK,,,SELL,,925306034.0,short,2021-01-04
185,3.998653836638003e+17,01/04/2021 12:40:29 EST,IIPR,Innovative Indl,175.22,10,1752.20,STOCK,,,BUY,,925174192.0,long,2021-01-04
186,3.998575948999516e+17,01/04/2021 12:24:59 EST,TIGR,UP Fintech Holding,7.47,100,747.00,STOCK,,,SELL,,925306034.0,short,2021-01-04
187,3.998465311942451e+17,01/04/2021 11:12:52 EST,TDAC,Trident Acquisitions,11.98,100,1198.00,STOCK,,,BUY,,950102449.0,long,2021-01-04
188,3.998455118903542e+17,01/04/2021 11:08:49 EST,TIGR,UP Fintech Holding,7.39,100,739.00,STOCK,,,BUY,,925306034.0,long,2021-01-04
189,3.9984535757758054e+17,01/04/2021 11:08:13 EST,BEKE,KE Holdings Inc.,0.85,1,85.00,OPTION,65.00,call,SELL,2021-01-15,950169866.0,short,2021-01-04
190,3.99844992534868e+17,01/04/2021 11:06:46 EST,PLTR,Palantir Technologies Inc.,0.75,1,75.00,OPTION,23.50,put,SELL,2021-01-08,950172475.0,long,2021-01-04
191,3.998443841930035e+17,01/04/2021 11:04:21 EST,UBER,Uber,49.84,50,2491.91,STOCK,,,BUY,,950121423.0,long,2021-01-04
192,3.998416649710469e+17,01/04/2021 10:54:42 EST,FROG,JFrog Ltd,60.72,10,607.20,STOCK,,,SELL,,950172454.0,short,2021-01-04
193,3.998410854105252e+17,01/04/2021 10:51:14 EST,HYLN,Hyliion Holdings Corporation,15.98,150,2397.00,STOCK,,,SELL,,950122538.0,short,2021-01-04
194,3.998387949137633e+17,01/04/2021 10:42:08 EST,FROG,JFrog Ltd,60.76,50,3038.00,STOCK,,,SELL,,950172454.0,short,2021-01-04
195,3.998340320676577e+17,01/04/2021 10:23:12 EST,PLTR,Palantir Technologies Inc.,0.65,3,195.00,OPTION,25.00,call,BUY,2021-01-08,950172475.0,long,2021-01-04
196,3.998263275296973e+17,01/04/2021 09:52:36 EST,NVDA,Nvidia,533.16,5,2665.80,STOCK,,,BUY,,913257561.0,long,2021-01-04
197,3.9852303777693696e+17,12/31/2020 19:33:48 EST,TDAC,Trident Acquisitions,12.48,100,1248.00,STOCK,,,BUY,,950102449.0,long,2020-12-31
198,3.98466130835968e+17,12/31/2020 15:48:05 EST,BEKE,KE Holdings Inc.,61.04,50,3052.00,STOCK,,,BUY,,950169866.0,long,2020-12-31
199,3.984629353258271e+17,12/31/2020 15:34:58 EST,UBER,Uber,0.83,1,83.00,OPTION,52.50,call,SELL,2021-01-08,950121423.0,short,2020-12-31
200,3.9842655951549235e+17,12/31/2020 13:10:25 EST,TIGR,UP Fintech Holding,7.83,100,782.56,STOCK,,,BUY,,925306034.0,long,2020-12-31
201,3.984121310174454e+17,12/31/2020 12:13:05 EST,LU,Lufax Holding Ltd,14.19,100,1419.00,STOCK,,,BUY,,950176591.0,long,2020-12-31
202,3.9841019041785856e+17,12/31/2020 12:05:23 EST,JD,JD.com,87.07,10,870.67,STOCK,,,BUY,,913255864.0,long,2020-12-31
203,3.984067581853573e+17,12/31/2020 11:51:52 EST,RKT,Rocket Companies,20.60,200,4120.00,STOCK,,,SELL,,950168855.0,short,2020-12-31
204,3.984060008072888e+17,12/31/2020 11:48:53 EST,TDOC,TELADOC HEALTH,8.50,1,850.00,OPTION,197.50,call,SELL,2021-01-15,913254759.0,short,2020-12-31
205,3.984059184437453e+17,12/31/2020 11:48:24 EST,TDOC,TELADOC HEALTH,0.05,1,5.00,OPTION,210.00,call,BUY,2020-12-31,913254759.0,long,2020-12-31
206,3.984043522319319e+17,12/31/2020 11:42:11 EST,BEKE,KE Holdings Inc.,62.14,50,3107.00,STOCK,,,BUY,,950169866.0,long,2020-12-31
207,3.9840417873873715e+17,12/31/2020 11:41:29 EST,LU,Lufax Holding Ltd,14.55,200,2909.78,STOCK,,,BUY,,950176591.0,long,2020-12-31
208,3.983967760060539e+17,12/31/2020 11:12:04 EST,IMMR,Immersion,10.90,300,3270.00,STOCK,,,SELL,,913256874.0,short,2020-12-31
209,3.98388279839359e+17,12/31/2020 10:38:18 EST,RKT,Rocket Companies,0.41,10,410.00,OPTION,22.00,call,SELL,2021-01-15,950168855.0,short,2020-12-31
210,3.983878712512553e+17,12/31/2020 10:36:41 EST,HYLN,Hyliion Holdings Corporation,16.54,50,826.95,STOCK,,,BUY,,950122538.0,long,2020-12-31
211,3.9838727036267315e+17,12/31/2020 10:34:18 EST,AMZN,Amazon.com,3267.05,1,3267.05,STOCK,,,SELL,,913256180.0,short,2020-12-31
212,3.9838455597266944e+17,12/31/2020 10:23:30 EST,TIGR,UP Fintech Holding,7.86,100,786.00,STOCK,,,SELL,,925306034.0,short,2020-12-31
213,3.9838414194868634e+17,12/31/2020 10:21:52 EST,IMMR,Immersion,11.43,100,1143.00,STOCK,,,SELL,,913256874.0,short,2020-12-31
214,3.980953372538634e+17,12/30/2020 15:14:15 EST,RKT,Rocket Companies,0.62,10,620.00,OPTION,22.00,call,BUY,2021-01-15,950168855.0,long,2020-12-30
215,3.980937921687347e+17,12/30/2020 15:08:09 EST,RKT,Rocket Companies,21.19,100,2119.00,STOCK,,,BUY,,950168855.0,long,2020-12-30
216,3.980755741672735e+17,12/30/2020 13:55:43 EST,TDOC,TELADOC HEALTH,6.20,1,620.00,OPTION,210.00,call,SELL,2021-01-15,913254759.0,short,2020-12-30
217,3.9807000900121805e+17,12/30/2020 13:47:54 EST,RUN,Sunrun,3.20,1,320.00,OPTION,70.00,call,BUY,2021-01-15,913256036.0,long,2020-12-30
218,3.98030954834219e+17,12/30/2020 10:58:25 EST,TDOC,TELADOC HEALTH,5.30,1,530.00,OPTION,210.00,call,SELL,2021-01-15,913254759.0,short,2020-12-30
219,3.980308397677322e+17,12/30/2020 10:57:58 EST,TIGR,UP Fintech Holding,7.10,100,710.00,STOCK,,,BUY,,925306034.0,long,2020-12-30
220,3.9802712554787635e+17,12/30/2020 10:43:26 EST,TDOC,TELADOC HEALTH,5.00,1,500.00,OPTION,210.00,call,BUY,2021-01-15,913254759.0,long,2020-12-30
221,3.980233314433802e+17,12/30/2020 10:28:08 EST,CRM,Salesforce.com,222.39,5,1111.95,STOCK,,,BUY,,913255140.0,long,2020-12-30
222,3.980225506024694e+17,12/30/2020 10:25:16 EST,TIGR,UP Fintech Holding,7.23,100,723.00,STOCK,,,BUY,,925306034.0,long,2020-12-30
223,3.9802199533952205e+17,12/30/2020 10:22:59 EST,TDOC,TELADOC HEALTH,5.70,1,570.00,OPTION,210.00,call,SELL,2021-01-15,913254759.0,short,2020-12-30
224,3.98020621927211e+17,12/30/2020 10:22:23 EST,HYLN,Hyliion Holdings Corporation,16.96,50,848.00,STOCK,,,SELL,,950122538.0,short,2020-12-30
225,3.9802019073602355e+17,12/30/2020 10:15:39 EST,TIGR,UP Fintech Holding,7.28,100,728.00,STOCK,,,BUY,,925306034.0,long,2020-12-30
226,3.980174653359964e+17,12/30/2020 10:05:21 EST,TIGR,UP Fintech Holding,7.32,100,732.00,STOCK,,,BUY,,925306034.0,long,2020-12-30
227,3.9801646368587776e+17,12/30/2020 10:00:50 EST,TIGR,UP Fintech Holding,7.51,500,3755.00,STOCK,,,BUY,,925306034.0,long,2020-12-30
228,3.980149490514002e+17,12/30/2020 09:54:49 EST,TDOC,TELADOC HEALTH,200.14,10,2001.40,STOCK,,,SELL,,913254759.0,short,2020-12-30
229,3.9801012413794304e+17,12/30/2020 09:35:39 EST,HYLN,Hyliion Holdings Corporation,16.46,50,823.00,STOCK,,,BUY,,950122538.0,long,2020-12-30
230,3.980100137271337e+17,12/30/2020 09:35:13 EST,BABA,Alibaba,239.63,15,3594.45,STOCK,,,SELL,,913254558.0,short,2020-12-30
231,3.9773836857153946e+17,12/29/2020 15:35:47 EST,PLTR,Palantir Technologies Inc.,1.27,2,254.00,OPTION,25.00,call,SELL,2021-01-08,950172475.0,short,2020-12-29
232,3.9773828934957875e+17,12/29/2020 15:35:28 EST,PLTR,Palantir Technologies Inc.,0.15,2,30.00,OPTION,27.00,call,BUY,2020-12-31,950172475.0,long,2020-12-29
233,3.977002923443241e+17,12/29/2020 13:04:29 EST,RKT,Rocket Companies,20.77,100,2077.00,STOCK,,,BUY,,950168855.0,long,2020-12-29
234,3.976697145847603e+17,12/29/2020 11:02:59 EST,FROG,JFrog Ltd,63.42,10,634.20,STOCK,,,BUY,,950172454.0,long,2020-12-29
235,3.9766947416305664e+17,12/29/2020 11:02:02 EST,UBER,Uber,0.13,1,13.00,OPTION,55.00,call,BUY,2020-12-31,950121423.0,long,2020-12-29
236,3.976680054058885e+17,12/29/2020 10:56:12 EST,BABA,Alibaba,8.65,1,865.00,OPTION,250.00,call,SELL,2021-02-19,913254558.0,short,2020-12-29
237,3.9766355362604646e+17,12/29/2020 10:38:32 EST,PLTR,Palantir Technologies Inc.,0.39,1,39.00,OPTION,24.50,put,SELL,2020-12-31,950172475.0,long,2020-12-29
238,3.976628662719242e+17,12/29/2020 10:35:46 EST,NIO,NIO Inc.,0.24,1,24.00,OPTION,41.00,put,SELL,2020-12-31,950076017.0,long,2020-12-29
239,3.976584707713843e+17,12/29/2020 10:18:18 EST,BABA,Alibaba,7.40,3,2220.00,OPTION,250.00,call,SELL,2021-02-19,913254558.0,short,2020-12-29
240,3.9765093869479936e+17,12/29/2020 09:48:22 EST,RUN,Sunrun,2.75,1,275.00,OPTION,70.00,call,SELL,2021-01-15,913256036.0,short,2020-12-29
241,3.97650550272897e+17,12/29/2020 09:47:48 EST,IMMR,Immersion,10.80,100,1080.00,STOCK,,,SELL,,913256874.0,short,2020-12-29
242,3.976485603566551e+17,12/29/2020 09:39:02 EST,PLTR,Palantir Technologies Inc.,1.35,1,135.00,OPTION,25.00,call,SELL,2021-01-08,950172475.0,short,2020-12-29
243,3.976485189840568e+17,12/29/2020 09:38:46 EST,PLTR,Palantir Technologies Inc.,0.15,1,15.00,OPTION,27.50,call,BUY,2020-12-31,950172475.0,long,2020-12-29
244,3.973736175470387e+17,12/28/2020 15:26:55 EST,BABA,Alibaba,223.01,50,11150.50,STOCK,,,SELL,,913254558.0,short,2020-12-28
245,3.9734939344490906e+17,12/28/2020 13:50:09 EST,TDOC,TELADOC HEALTH,5.00,2,1000.00,OPTION,210.00,call,BUY,2021-01-15,913254759.0,long,2020-12-28
246,3.9730040948136346e+17,12/28/2020 10:35:30 EST,IMMR,Immersion,9.62,500,4811.95,STOCK,,,BUY,,913256874.0,long,2020-12-28
247,3.972974486550815e+17,12/28/2020 10:23:55 EST,FROG,JFrog Ltd,64.83,50,3241.50,STOCK,,,BUY,,950172454.0,long,2020-12-28
